Item Name,Sales Description,Selling Price,Is Returnable Item,Status,Brand,Manufacturer,Product Type,Item Type,Sales Account,Unit,SKU,UPC,EAN,ISBN,Part Number,Purchase Description,Purchase Price,Purchase Account,Inventory Account,Inventory Valuation Method,Reorder Level,Preferred Vendor,Opening Stock,Opening Stock Value,Is Receivable Service,Is Combo Product,Package Weight,Package Length,Package Width,Package Height,Weight Unit,Dimension Unit,Tax Name,Tax Type,Tax Percentage,Purchase Tax Name,Purchase Tax Type,Purchase Tax Percentage,Enable Bin Tracking
tuya-zigbee1ch,"tuya Zigbee,1ch","<p>Experience advanced smart diy module technology with the Zigbee,1ch. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p> <p><strong>Key Features:</strong></p> <ul> <li>*Current: 10A/16A *Item Type: Smart Switches *Switch Type: APP control *Features: MINI *Voltage: AC 100V-240V 110V 220V 60HZ/50HZ *Controller size: 45*45*24mm *Controller weight:50g</li> </ul> <p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > Smart DIY Module,Smart DIY Module,"Smart Home > Smart DIY Module, Zigbee, AC 100V-240V 110V 220V 60HZ/50HZ",False,Title,Default Title,,,,,WHD09-Z-1CH,1000,shopify,,deny,manual,3.0,,True,True,,,,"tuya Zigbee,1ch - Smart DIY Module with advanced smart home features",False,"tuya Zigbee,1ch - Smart Smart DIY Module | HeyZack","Discover the tuya Zigbee,1ch - advanced smart diy module with smart features. Free shipping & expert support at HeyZack.",,,,WHD09-Z-1CH,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's tuya zigbee,1ch, featuring advanced technology and user-friendly design.","🔹 *Current: 10A/16A
*Item Type: Smart Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"*Current: 10A/16A
*Item Type: Smart Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Zigbee,,Zigbee,AC 100V-240V 110V 220V 60HZ/50HZ,Automated smart diy module features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",1000,,HZ-GEN-XXBD7A,,,,,,"smart smart diy module, tuya zigbee,1ch, home security smart diy module","best smart diy module 2024, smart home smart diy module with zigbee, professional smart diy module system",tuya-zigbee1ch-heyzack
tuya-zigbee2ch,"tuya Zigbee,2ch","<p>Experience advanced smart diy module technology with the Zigbee,2ch. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p> <p><strong>Key Features:</strong></p> <ul> <li>*Current: 10A/16A *Item Type: Smart Switches *Switch Type: APP control *Features: MINI *Voltage: AC 100V-240V 110V 220V 60HZ/50HZ *Controller size: 45*45*24mm *Controller weight:50g</li> </ul> <p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > Smart DIY Module,Smart DIY Module,"Smart Home > Smart DIY Module, Zigbee, AC 100V-240V 110V 220V 60HZ/50HZ",False,Title,Default Title,,,,,WHD09-Z-2CH,1000,shopify,,deny,manual,4.0,,True,True,,,,"tuya Zigbee,2ch - Smart DIY Module with advanced smart home features",False,"tuya Zigbee,2ch - Smart Smart DIY Module | HeyZack","Discover the tuya Zigbee,2ch - advanced smart diy module with smart features. Free shipping & expert support at HeyZack.",,,,WHD09-Z-2CH,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's tuya zigbee,2ch, featuring advanced technology and user-friendly design.","🔹 *Current: 10A/16A
*Item Type: Smart Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"*Current: 10A/16A
*Item Type: Smart Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Zigbee,,Zigbee,AC 100V-240V 110V 220V 60HZ/50HZ,Automated smart diy module features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",1000,,HZ-GEN-XX1C9B,,,,,,"smart smart diy module, tuya zigbee,2ch, home security smart diy module","best smart diy module 2024, smart home smart diy module with zigbee, professional smart diy module system",tuya-zigbee2ch-heyzack
tuya-zigbee3ch,"tuya Zigbee,3ch","<p>Experience advanced smart diy module technology with the Zigbee,3ch. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p> <p><strong>Key Features:</strong></p> <ul> <li>*Current: 10A/16A *Item Type: Smart Switches *Switch Type: APP control *Features: MINI *Voltage: AC 100V-240V 110V 220V 60HZ/50HZ *Controller size: 45*45*24mm *Controller weight:50g</li> </ul> <p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > Smart DIY Module,Smart DIY Module,"Smart Home > Smart DIY Module, Zigbee, AC 100V-240V 110V 220V 60HZ/50HZ",False,Title,Default Title,,,,,WHD09-Z-3CH,1000,shopify,,deny,manual,7.0,,True,True,,,,"tuya Zigbee,3ch - Smart DIY Module with advanced smart home features",False,"tuya Zigbee,3ch - Smart Smart DIY Module | HeyZack","Discover the tuya Zigbee,3ch - advanced smart diy module with smart features. Free shipping & expert support at HeyZack.",,,,WHD09-Z-3CH,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's tuya zigbee,3ch, featuring advanced technology and user-friendly design.","🔹 *Current: 10A/16A
*Item Type: Smart Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"*Current: 10A/16A
*Item Type: Smart Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Zigbee,,Zigbee,AC 100V-240V 110V 220V 60HZ/50HZ,Automated smart diy module features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",1000,,HZ-GEN-XX5D1E,,,,,,"smart smart diy module, tuya zigbee,3ch, home security smart diy module","best smart diy module 2024, smart home smart diy module with zigbee, professional smart diy module system",tuya-zigbee3ch-heyzack
tuya-zigbee4ch,"tuya Zigbee,4ch","<p>Experience advanced smart diy module technology with the Zigbee,4ch. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p> <p><strong>Key Features:</strong></p> <ul> <li>*Current: 10A/16A *Item Type: Smart Switches *Switch Type: APP control *Features: MINI *Voltage: AC 100V-240V 110V 220V 60HZ/50HZ *Controller size: 45*45*24mm *Controller weight:50g</li> </ul> <p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > Smart DIY Module,Smart DIY Module,"Smart Home > Smart DIY Module, Zigbee, AC 100V-240V 110V 220V 60HZ/50HZ",False,Title,Default Title,,,,,WHD09-Z-4CH,1000,shopify,,deny,manual,8.0,,True,True,,,,"tuya Zigbee,4ch - Smart DIY Module with advanced smart home features",False,"tuya Zigbee,4ch - Smart Smart DIY Module | HeyZack","Discover the tuya Zigbee,4ch - advanced smart diy module with smart features. Free shipping & expert support at HeyZack.",,,,WHD09-Z-4CH,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's tuya zigbee,4ch, featuring advanced technology and user-friendly design.","🔹 *Current: 10A/16A
*Item Type: Smart Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"*Current: 10A/16A
*Item Type: Smart Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Zigbee,,Zigbee,AC 100V-240V 110V 220V 60HZ/50HZ,Automated smart diy module features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",1000,,HZ-GEN-XX722E,,,,,,"smart smart diy module, tuya zigbee,4ch, home security smart diy module","best smart diy module 2024, smart home smart diy module with zigbee, professional smart diy module system",tuya-zigbee4ch-heyzack
tuya-wifi-dimmable-switch,Tuya wifi Dimmable Switch,"<p>Experience advanced smart diy module technology with the wifi Dimmable Switch. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p> <p><strong>Key Features:</strong></p> <ul> <li>*Current: 10A/16A *Item Type: Smart Dimmable Switches *Switch Type: APP control *Features: MINI *Voltage: AC 100V-240V 110V 220V 60HZ/50HZ *Controller size: 45*45*24mm *Controller weight:50g *CTN:320PCS/BOX</li> </ul> <p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > Smart DIY Module,Smart DIY Module,"Smart Home > Smart DIY Module, Wifi, AC 100V-240V 110V 220V 60HZ/50HZ",False,Title,Default Title,,,,,WHD11-D,1000,shopify,,deny,manual,3.0,,True,True,,,,Tuya wifi Dimmable Switch - Smart DIY Module with advanced smart home features,False,Tuya wifi Dimmable Switch - Smart Smart DIY Module | HeyZack,Discover the Tuya wifi Dimmable Switch - advanced smart diy module with smart features. Free shipping & expert support at HeyZack.,,,,WHD11-D,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's tuya wifi dimmable switch, featuring advanced technology and user-friendly design.","🔹 *Current: 10A/16A
*Item Type: Smart Dimmable Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g
*CTN:320PCS/BOX",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"*Current: 10A/16A
*Item Type: Smart Dimmable Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g
*CTN:320PCS/BOX",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Wifi,,Wifi,AC 100V-240V 110V 220V 60HZ/50HZ,Automated smart diy module features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",1000,,HZ-GEN-XXFD2B,,,,,,"smart smart diy module, tuya wifi dimmable switch, home security smart diy module","best smart diy module 2024, smart home smart diy module with wifi, professional smart diy module system",tuya-wifi-dimmable-switch-heyzack
tuya-wifi-shutter-switch,Tuya wifi Shutter Switch,"<p>Experience advanced smart diy module technology with the wifi Shutter Switch. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p> <p><strong>Key Features:</strong></p> <ul> <li>*Current: 10A/16A *Item Type: Smart Curtain Switches *Switch Type: APP control *Features: MINI *Voltage: AC 100V-240V 110V 220V 60HZ/50HZ *Controller size: 45*45*24mm *Controller weight:50g *CTN:320PCS/BOX</li> </ul> <p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > Smart DIY Module,Smart DIY Module,"Smart Home > Smart DIY Module, Wifi, AC 100V-240V 110V 220V 60HZ/50HZ",False,Title,Default Title,,,,,WHD12-W,1000,shopify,,deny,manual,4.0,,True,True,,,,Tuya wifi Shutter Switch - Smart DIY Module with advanced smart home features,False,Tuya wifi Shutter Switch - Smart Smart DIY Module | HeyZack,Discover the Tuya wifi Shutter Switch - advanced smart diy module with smart features. Free shipping & expert support at HeyZack.,,,,WHD12-W,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's tuya wifi shutter switch, featuring advanced technology and user-friendly design.","🔹 *Current: 10A/16A
*Item Type: Smart Curtain Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g
*CTN:320PCS/BOX",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"*Current: 10A/16A
*Item Type: Smart Curtain Switches
*Switch Type: APP control
*Features: MINI
*Voltage: AC 100V-240V 110V 220V 60HZ/50HZ
*Controller size: 45*45*24mm
*Controller weight:50g
*CTN:320PCS/BOX",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Wifi,,Wifi,AC 100V-240V 110V 220V 60HZ/50HZ,Automated smart diy module features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",1000,,HZ-GEN-XX369E,,,,,,"smart smart diy module, tuya wifi shutter switch, home security smart diy module","best smart diy module 2024, smart home smart diy module with wifi, professional smart diy module system",tuya-wifi-shutter-switch-heyzack
zigbee-light-door-and-window-sensor-two-in-one-zigbee-door-sensor-lux,Zigbee light & door and window sensor (two in one) (Zigbee door sensor +LUX),"<p>Experience advanced smart sensor technology with the Zigbee light & door and window sensor (two in one) (Zigbee door sensor +LUX). This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Product name: Zigbee light & door and window sensor Wireless protocol: Zigbee 3.0 Sensing distance: ≥15mm Working voltage: 3V Standby current: ≤23uA Battery type: CR~2032 Light range: 0 10000LUX Accuracy: 50LUX Standby time: ≥12 months Working temperature: -10～55℃ Working humidity: 0%～99%RH Wireless distance: ≥100 meters (open distance) Installation: 3M adhesive Product weight: 25g Product size: 50×25×11mm 30×15×10mm</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > Smart Sensor,Smart Sensor,"Smart Home > Smart Sensor, Zigbee, CR2032 Battery",False,Title,Default Title,,,,,,1000,shopify,,deny,manual,4.0,,True,True,,,,Zigbee light & door and window sensor (two in one) (Zigbee door sensor +LUX) - Smart Sensor with advanced smart home features,False,Zigbee light & door and window sensor (two in one) (Zigbee door sensor +LUX) - Smart Smart Sensor | HeyZack,Discover the Zigbee light & door and window sensor (two in one) (Zigbee door sensor +LUX) - advanced smart sensor with smart features. Free shipping & expert support at HeyZack.,,,,,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's zigbee light & door and window sensor (two in one) (zigbee door sensor +lux), featuring advanced technology and user-friendly design.",🔹 Product name: Zigbee light & door and window sensor Wireless protocol: Zigbee 3.0 Sensing distance: ≥15mm Working voltage: 3V Standby current: ≤23uA Battery type: CR~2032 Light range: 0 10000LUX Accuracy: 50LUX Standby time: ≥12 months Working temperature: -10～55℃ Working humidity: 0%～99%RH Wireless distance: ≥100 meters (open distance) Installation: 3M adhesive Product weight: 25g Product size: 50×25×11mm 30×15×10mm,✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,Product name: Zigbee light & door and window sensor Wireless protocol: Zigbee 3.0 Sensing distance: ≥15mm Working voltage: 3V Standby current: ≤23uA Battery type: CR~2032 Light range: 0 10000LUX Accuracy: 50LUX Standby time: ≥12 months Working temperature: -10～55℃ Working humidity: 0%～99%RH Wireless distance: ≥100 meters (open distance) Installation: 3M adhesive Product weight: 25g Product size: 50×25×11mm 30×15×10mm,Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Zigbee,,Zigbee,CR2032 Battery,Automated smart sensor features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",1000,,HZ-GEN-XXD41D,,,,,,"smart smart sensor, zigbee light & door and window sensor (two in one) (zigbee door sensor +lux), home security smart sensor","best smart sensor 2024, smart home smart sensor with zigbee, professional smart sensor system",zigbee-light-door-and-window-sensor-two-in-one-zigbee-door-sensor-lux-heyzack
zigbee-millimeter-wave-human-presence-sensor-2-in-1-ceiling-mounted-24g-zigbee-human-presence-sensor-ac-100-250v,"Zigbee millimeter wave human presence sensor (2 in 1, ceiling mounted) 24g (Zigbee human presence sensor AC 100-250V)","<p>Experience advanced smart sensor technology with the Zigbee millimeter wave human presence sensor (2 in 1, ceiling mounted) 24g (Zigbee human presence sensor AC 100-250V). This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Product name: Human presence detector Wireless protocol: Zigbee3.0 Millimeter wave module: 24GHZ/5.8GHZ Optional temperature range: -10～55℃ Humidity range: 0%～~99%RH Working voltage: AC8~5 250V Light detection value: 0 ~3000 LUX Static detection distance 0~6 meters Motion detection distance 0 10 meters Sensing angle: >90 degrees Wireless distance: ≥100 meters (open distance) Product net weight: 27g Product size: 60×60×38mm</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > Smart Sensor,Smart Sensor,"Smart Home > Smart Sensor, Zigbee3.0, ",False,Title,Default Title,,,,,,1000,shopify,,deny,manual,9.0,,True,True,,,,"Zigbee millimeter wave human presence sensor (2 in 1, ceiling mounted) 24g (Zigbee human presence sensor AC 100-250V) - Smart Sensor with advanced smart home features",False,"Zigbee millimeter wave human presence sensor (2 in 1, ceiling mounted) 24g (Zigbee human presence sensor AC 100-250V) - Smart Smart Sensor | HeyZack","Discover the Zigbee millimeter wave human presence sensor (2 in 1, ceiling mounted) 24g (Zigbee human presence sensor AC 100-250V) - advanced smart sensor with smart features. Free shipping & expert support at HeyZack.",,,,,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's zigbee millimeter wave human presence sensor (2 in 1, ceiling mounted) 24g (zigbee human presence sensor ac 100-250v), featuring advanced technology and user-friendly design.",🔹 Product name: Human presence detector Wireless protocol: Zigbee3.0 Millimeter wave module: 24GHZ/5.8GHZ Optional temperature range: -10～55℃ Humidity range: 0%～~99%RH Working voltage: AC8~5 250V Light detection value: 0 ~3000 LUX Static detection distance 0~6 meters Motion detection distance 0 10 meters Sensing angle: >90 degrees Wireless distance: ≥100 meters (open distance) Product net weight: 27g Product size: 60×60×38mm,✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,Product name: Human presence detector Wireless protocol: Zigbee3.0 Millimeter wave module: 24GHZ/5.8GHZ Optional temperature range: -10～55℃ Humidity range: 0%～~99%RH Working voltage: AC8~5 250V Light detection value: 0 ~3000 LUX Static detection distance 0~6 meters Motion detection distance 0 10 meters Sensing angle: >90 degrees Wireless distance: ≥100 meters (open distance) Product net weight: 27g Product size: 60×60×38mm,Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Zigbee3.0,,Zigbee3.0,,Automated smart sensor features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",1000,,HZ-GEN-XXBA50,,,,,,"smart smart sensor, zigbee millimeter wave human presence sensor (2 in 1, ceiling mounted) 24g (zigbee human presence sensor ac 100-250v), home security smart sensor","best smart sensor 2024, smart home smart sensor with zigbee3.0, professional smart sensor system",zigbee-millimeter-wave-human-presence-sensor-2-in-1-ceiling-mounted-24g-zigbee-human-presence-sensor-ac-100-250v-heyzack
zigbee-human-presence-sensor-24ghz-pirluxon-battery,"Zigbee human presence sensor 24GHz +PIR+LUX,On Battery","<p>Experience advanced smart sensor technology with the Zigbee human presence sensor 24GHz +PIR+LUX,On Battery. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Product name: Zigbee light + human motion sensor Wireless protocol: Zigbee 3.0 mmWave module: 24GHZ Sensing range: ≥135 ° Sensing distance: ≥10m Standby current: ≤30uA Working voltage: 3V Battery type: AA~A x2 Light range: 0 4000LUX Accuracy: 50LUX Standby time: ≥6 months Working temperature: -10～55℃ Working humidity: 0%～99%RH Wireless distance: ≥100 meters (open distance) Installation: 3M adhesive Product net weight: 22g Product size 72×32×18mm</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > Smart Sensor,Smart Sensor,"Smart Home > Smart Sensor, Zigbee, ",False,Title,Default Title,,,,,,1000,shopify,,deny,manual,11.0,,True,True,,,,"Zigbee human presence sensor 24GHz +PIR+LUX,On Battery - Smart Sensor with advanced smart home features",False,"Zigbee human presence sensor 24GHz +PIR+LUX,On Battery - Smart Smart Sensor | HeyZack","Discover the Zigbee human presence sensor 24GHz +PIR+LUX,On Battery - advanced smart sensor with smart features. Free shipping & expert support at HeyZack.",,,,,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's zigbee human presence sensor 24ghz +pir+lux,on battery, featuring advanced technology and user-friendly design.",🔹 Product name: Zigbee light + human motion sensor Wireless protocol: Zigbee 3.0 mmWave module: 24GHZ Sensing range: ≥135 ° Sensing distance: ≥10m Standby current: ≤30uA Working voltage: 3V Battery type: AA~A x2 Light range: 0 4000LUX Accuracy: 50LUX Standby time: ≥6 months Working temperature: -10～55℃ Working humidity: 0%～99%RH Wireless distance: ≥100 meters (open distance) Installation: 3M adhesive Product net weight: 22g Product size 72×32×18mm,✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,Product name: Zigbee light + human motion sensor Wireless protocol: Zigbee 3.0 mmWave module: 24GHZ Sensing range: ≥135 ° Sensing distance: ≥10m Standby current: ≤30uA Working voltage: 3V Battery type: AA~A x2 Light range: 0 4000LUX Accuracy: 50LUX Standby time: ≥6 months Working temperature: -10～55℃ Working humidity: 0%～99%RH Wireless distance: ≥100 meters (open distance) Installation: 3M adhesive Product net weight: 22g Product size 72×32×18mm,Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Zigbee,,Zigbee,,Automated smart sensor features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",1000,,HZ-GEN-XXECF0,,,,,,"smart smart sensor, zigbee human presence sensor 24ghz +pir+lux,on battery, home security smart sensor","best smart sensor 2024, smart home smart sensor with zigbee, professional smart sensor system",zigbee-human-presence-sensor-24ghz-pirluxon-battery-heyzack
smartwater-valve-controller,SmartWater Valve Controller,"<p>Experience advanced smart electrical products technology with the SmartWater Valve Controller. This cutting-edge smart home device delivers professional-grade features for enhanced security and convenience.</p>

<p><strong>Key Features:</strong></p>
<ul>
<li>Power supply voltage: 12V/1A Communication technology: WIFI, Zigbee Communication frequency: 2.4G Product specifications: Product packaging size: 130*120*90mm Product weight: 530G Outer box packaging: 20 sets per box. Gross weight: 11.5 KG Outer box size: 47 x27.5x25.5 cm</li>
</ul>

<p>Designed for modern smart homes, this device integrates seamlessly with your existing ecosystem while providing reliable performance and user-friendly operation. Perfect for homeowners seeking advanced security solutions with professional installation support and comprehensive warranty coverage.</p>",HeyZack,Smart Home > Smart Electrical Products,Smart Electrical Products,"Smart Home > Smart Electrical Products, Zigbee, ",False,Title,Default Title,,,,,,1000,shopify,,deny,manual,8.0,,True,True,,,,SmartWater Valve Controller - Smart Electrical Products with advanced smart home features,False,SmartWater Valve Controller - Smart Smart Electrical Products | HeyZack,Discover the SmartWater Valve Controller - advanced smart electrical products with smart features. Free shipping & expert support at HeyZack.,,,,,new,True,,g,,,True,,,True,,,active,Smart Home Innovation,Experience crystal-clear monitoring with intelligent alerts and seamless smart home integration.,"Stay connected and secure with HeyZack's smartwater valve controller, featuring advanced technology and user-friendly design.","🔹 Power supply voltage: 12V/1A
Communication technology: WIFI, Zigbee
Communication frequency: 2.4G
Product specifications:
Product packaging size: 130*120*90mm
Product weight: 530G
Outer box packaging:
20 sets per box.
Gross weight: 11.5 KG
Outer box size: 47 x27.5x25.5 cm",✓ Monitor your home remotely with crystal-clear video ✓ Receive intelligent alerts for relevant activity ✓ Enjoy seamless integration with existing smart home systems ✓ Professional installation support and warranty coverage,Perfect for modern homeowners seeking advanced smart home solutions,"Power supply voltage: 12V/1A
Communication technology: WIFI, Zigbee
Communication frequency: 2.4G
Product specifications:
Product packaging size: 130*120*90mm
Product weight: 530G
Outer box packaging:
20 sets per box.
Gross weight: 11.5 KG
Outer box size: 47 x27.5x25.5 cm",Professional installation recommended. Contact HeyZack support for detailed installation guidance.,Works with major smart home platforms. Requires: Zigbee,,Zigbee,,Automated smart electrical products features with intelligent detection and instant notifications,"Integrates with security scenes, lighting automation, and smart home routines",1000,,HZ-GEN-XX5D75,,,,,,"smart smart electrical products, smartwater valve controller, home security smart electrical products","best smart electrical products 2024, smart home smart electrical products with zigbee, professional smart electrical products system",smartwater-valve-controller-heyzack
